session_id,user_id,session_start,device_type,traffic_source,page_views,duration_seconds,is_bounced,has_converted
SES-2025-000316,8422.0,2025-10-08 23:48:50,Mobile,Direct,7,160,0,1
SES-2025-000317,5956.0,2025-04-26 06:31:19,Mobile,Email,2,53,0,0
SES-2025-000318,5160.0,2025-08-27 03:42:59,Tablet,Organic Search,4,95,0,0
SES-2025-000319,4312.0,2025-12-31 16:20:23,Mobile,Email,2,46,0,0
SES-2025-000320,6254.0,2025-11-02 14:47:08,Mobile,Paid Search,3,87,0,0
SES-2025-000321,5567.0,2025-09-30 09:52:15,Mobile,Direct,3,77,0,0
SES-2025-000322,8231.0,2025-11-09 22:12:57,Mobile,Email,4,111,0,0
SES-2025-000323,867.0,2025-12-04 06:50:51,Mobile,Email,3,105,0,0
SES-2025-000324,1682.0,2025-03-12 06:14:31,Mobile,Direct,4,116,0,0
SES-2025-000325,6931.0,2025-10-23 03:25:23,Desktop,Organic Search,2,52,0,0
SES-2025-000326,,2025-09-10 16:22:13,Tablet,Paid Social,3,83,0,0
SES-2025-000327,9840.0,2025-06-27 14:58:26,Desktop,Paid Social,3,84,0,0
SES-2025-000328,,2025-10-08 00:57:00,Desktop,Email,2,66,0,0
SES-2025-000329,9362.0,2025-11-27 04:49:40,Mobile,Email,2,57,0,0
SES-2025-000330,,2025-06-02 07:16:45,Desktop,Email,4,76,0,0
SES-2025-000331,,2025-05-18 01:58:58,Mobile,Organic Search,2,48,0,0
SES-2025-000332,4346.0,2025-12-10 16:05:25,Mobile,Email,1,13,1,0
SES-2025-000333,,2025-09-07 06:28:42,Tablet,Paid Social,1,13,1,0
SES-2025-000334,,2025-12-08 13:25:28,Mobile,Paid Search,1,3,1,0
SES-2025-000335,2990.0,2025-12-12 06:21:59,Mobile,Organic Search,2,35,0,0
SES-2025-000336,1811.0,2025-09-11 07:32:08,Mobile,Direct,3,126,0,0
SES-2025-000337,,2025-07-12 03:20:17,Mobile,Direct,3,100,0,0
SES-2025-000338,1472.0,2025-09-01 06:15:11,Mobile,Organic Search,3,88,0,0
SES-2025-000339,,2025-09-27 21:34:38,Mobile,Direct,1,7,1,0
SES-2025-000340,3520.0,2025-05-16 15:22:13,Mobile,Paid Search,1,14,1,0
SES-2025-000341,,2025-08-15 06:22:05,Tablet,Direct,3,68,0,0
SES-2025-000342,414.0,2025-11-15 21:57:07,Desktop,Organic Search,1,5,1,0
SES-2025-000343,,2025-08-19 16:49:39,Mobile,Organic Search,2,34,0,0
SES-2025-000344,,2025-08-30 19:48:28,Mobile,Direct,1,12,1,0
SES-2025-000345,2862.0,2025-11-06 07:58:18,Tablet,Organic Search,2,51,0,0
SES-2025-000346,4198.0,2025-11-16 08:36:35,Tablet,Paid Search,3,80,0,0
SES-2025-000347,,2025-10-29 18:20:23,Desktop,Email,3,73,0,0
SES-2025-000348,5742.0,2025-12-26 11:17:08,Mobile,Paid Search,2,47,0,0
SES-2025-000349,,2025-09-02 01:41:27,Mobile,Email,1,11,1,0
SES-2025-000350,,2025-10-31 19:54:08,Mobile,Organic Search,1,17,1,0
SES-2025-000351,3791.0,2025-10-09 15:42:27,Desktop,Email,3,85,0,0
SES-2025-000352,4087.0,2025-12-18 04:28:23,Mobile,Email,3,107,0,0
SES-2025-000353,,2025-09-30 02:37:51,Mobile,Direct,3,83,0,0
SES-2025-000354,3886.0,2025-09-03 12:30:10,Mobile,Paid Search,1,8,1,0
SES-2025-000355,4334.0,2025-10-18 07:27:15,Mobile,Organic Search,1,15,1,0
SES-2025-000356,1683.0,2025-09-04 14:34:33,Tablet,Paid Search,3,100,0,0
SES-2025-000357,2958.0,2025-12-30 10:39:47,Mobile,Direct,1,13,1,0
SES-2025-000358,,2025-07-11 23:40:15,Mobile,Email,3,65,0,0
SES-2025-000359,,2025-08-22 14:16:33,Mobile,Paid Search,4,128,0,0
SES-2025-000360,,2025-07-18 09:07:20,Mobile,Paid Social,1,6,1,0
SES-2025-000361,1525.0,2025-07-02 00:07:44,Desktop,Organic Search,2,48,0,0
SES-2025-000362,,2025-05-26 12:02:17,Mobile,Organic Search,3,94,0,0
SES-2025-000363,172.0,2025-08-29 08:19:00,Mobile,Organic Search,2,23,0,0
SES-2025-000364,,2025-01-10 16:58:25,Desktop,Direct,1,4,1,0
SES-2025-000365,,2025-11-12 16:51:31,Mobile,Paid Social,1,5,1,0
SES-2025-000366,1726.0,2025-12-25 15:04:29,Tablet,Paid Search,3,103,0,0
SES-2025-000367,7963.0,2025-07-06 05:27:48,Desktop,Direct,1,16,1,0
SES-2025-000368,8960.0,2025-11-07 06:08:41,Mobile,Direct,1,9,1,0
SES-2025-000369,,2025-07-08 05:18:50,Desktop,Direct,2,28,0,0
SES-2025-000370,,2025-05-28 03:02:09,Desktop,Email,3,135,0,0
SES-2025-000371,,2025-10-01 17:50:15,Mobile,Paid Search,1,13,1,0
SES-2025-000372,4136.0,2025-10-31 06:06:27,Mobile,Direct,1,15,1,0
SES-2025-000373,4759.0,2025-12-17 10:48:59,Mobile,Affiliate,2,50,0,0
SES-2025-000374,6269.0,2025-12-15 04:33:16,Mobile,Organic Search,1,14,1,0
SES-2025-000375,745.0,2025-12-30 00:23:47,Mobile,Affiliate,1,7,1,0
SES-2025-000376,4439.0,2025-05-01 03:53:55,Mobile,Paid Social,2,55,0,0
SES-2025-000377,8803.0,2025-07-21 10:44:35,Desktop,Direct,3,105,0,0
SES-2025-000378,,2025-03-24 05:29:02,Mobile,Email,3,102,0,0
SES-2025-000379,,2025-04-13 06:35:56,Desktop,Organic Search,3,83,0,0
SES-2025-000380,,2025-09-12 07:47:15,Tablet,Organic Search,2,41,0,0
SES-2025-000381,9574.0,2025-12-19 02:12:43,Desktop,Paid Social,7,153,0,1
SES-2025-000382,,2025-04-19 16:27:22,Desktop,Paid Search,2,31,0,0
SES-2025-000383,2730.0,2025-12-14 01:00:33,Mobile,Organic Search,1,17,1,0
SES-2025-000384,7999.0,2025-12-05 07:48:11,Desktop,Direct,1,5,1,0
SES-2025-000385,2756.0,2025-12-09 13:30:10,Tablet,Direct,1,7,1,0
SES-2025-000386,3558.0,2025-10-13 05:48:44,Mobile,Organic Search,3,78,0,0
SES-2025-000387,393.0,2025-12-11 00:10:08,Mobile,Paid Social,1,6,1,0
SES-2025-000388,,2025-02-01 08:38:07,Desktop,Organic Search,2,46,0,0
SES-2025-000389,3560.0,2025-12-22 17:53:29,Desktop,Paid Social,1,3,1,0
SES-2025-000390,,2025-10-09 04:48:24,Desktop,Paid Search,3,109,0,0
SES-2025-000391,4897.0,2025-10-18 04:21:03,Mobile,Paid Search,1,9,1,0
SES-2025-000392,8803.0,2025-10-02 09:13:53,Mobile,Direct,4,141,0,0
SES-2025-000393,,2025-07-28 15:51:18,Desktop,Email,4,119,0,0
SES-2025-000394,6709.0,2025-10-21 06:37:30,Mobile,Paid Social,1,15,1,0
SES-2025-000395,2671.0,2025-10-12 13:26:24,Mobile,Paid Search,4,77,0,0
SES-2025-000396,5854.0,2025-11-04 11:59:04,Mobile,Direct,4,150,0,0
SES-2025-000397,,2025-03-12 17:54:57,Desktop,Organic Search,3,70,0,0
SES-2025-000398,4615.0,2025-10-18 10:43:35,Mobile,Paid Search,1,16,1,0
SES-2025-000399,,2025-04-13 10:15:06,Desktop,Paid Social,1,7,1,0
SES-2025-000400,,2025-02-20 10:08:14,Mobile,Paid Search,2,38,0,0
SES-2025-000401,9716.0,2025-06-10 20:31:25,Mobile,Paid Search,1,12,1,0
SES-2025-000402,1877.0,2025-05-20 22:16:07,Mobile,Paid Search,2,38,0,0
SES-2025-000403,2095.0,2025-08-21 14:24:14,Desktop,Paid Social,1,12,1,0
SES-2025-000404,464.0,2025-09-22 10:41:48,Desktop,Paid Social,1,8,1,0
SES-2025-000405,4360.0,2025-12-30 22:34:59,Mobile,Paid Social,3,115,0,0
SES-2025-000406,1475.0,2025-11-01 23:41:25,Mobile,Organic Search,4,160,0,0
SES-2025-000407,6916.0,2025-11-10 04:30:55,Mobile,Direct,1,5,1,0
SES-2025-000408,8363.0,2025-08-22 01:31:25,Desktop,Paid Social,7,161,0,1
SES-2025-000409,8417.0,2025-06-19 19:34:11,Desktop,Organic Search,1,6,1,0
SES-2025-000410,,2025-10-15 06:59:12,Mobile,Organic Search,1,4,1,0
SES-2025-000411,1403.0,2025-12-27 13:59:05,Mobile,Direct,4,123,0,0
SES-2025-000412,3468.0,2025-08-22 01:38:44,Desktop,Direct,3,115,0,0
SES-2025-000413,,2025-01-23 20:25:23,Mobile,Direct,2,43,0,0
SES-2025-000414,,2025-07-04 12:15:58,Desktop,Direct,2,46,0,0
SES-2025-000415,7200.0,2025-07-31 13:15:51,Mobile,Direct,3,64,0,0
SES-2025-000416,8978.0,2025-06-24 13:00:10,Mobile,Direct,2,48,0,0
SES-2025-000417,,2025-12-23 22:39:29,Mobile,Paid Search,4,151,0,0
SES-2025-000418,1937.0,2025-11-12 18:07:01,Mobile,Organic Search,1,11,1,0
SES-2025-000419,3345.0,2025-11-25 22:43:22,Desktop,Paid Search,4,108,0,0
SES-2025-000420,4181.0,2025-12-20 05:32:10,Mobile,Direct,2,47,0,0
SES-2025-000421,2922.0,2025-10-03 21:01:52,Mobile,Organic Search,3,47,0,0
SES-2025-000422,9064.0,2025-10-03 04:03:50,Mobile,Organic Search,5,114,0,0
SES-2025-000423,7260.0,2025-11-24 13:09:39,Mobile,Paid Search,4,128,0,0
SES-2025-000424,3256.0,2025-11-12 22:20:20,Mobile,Organic Search,1,18,1,0
SES-2025-000425,,2025-01-22 21:42:49,Mobile,Email,3,95,0,0
SES-2025-000426,3502.0,2025-12-07 10:24:33,Desktop,Direct,4,94,0,0
SES-2025-000427,,2025-04-27 20:45:15,Mobile,Email,2,72,0,0
SES-2025-000428,8376.0,2025-05-15 21:42:20,Desktop,Direct,7,168,0,1
SES-2025-000429,,2025-05-26 04:45:29,Mobile,Direct,1,12,1,0
SES-2025-000430,9699.0,2025-07-14 12:04:35,Desktop,Paid Search,3,77,0,0
SES-2025-000431,1797.0,2025-10-19 23:54:24,Mobile,Paid Search,2,55,0,0
SES-2025-000432,4202.0,2025-07-06 18:45:07,Desktop,Paid Social,1,9,1,0
SES-2025-000433,,2025-11-29 23:08:46,Desktop,Paid Search,4,144,0,0
SES-2025-000434,,2025-05-26 18:55:16,Desktop,Email,2,33,0,0
SES-2025-000435,1994.0,2025-09-28 07:34:43,Mobile,Paid Social,1,12,1,0
SES-2025-000436,7298.0,2025-10-24 06:20:38,Mobile,Organic Search,3,60,0,0
SES-2025-000437,3262.0,2025-05-26 14:34:37,Desktop,Organic Search,2,41,0,0
SES-2025-000438,,2025-09-22 09:24:32,Desktop,Email,1,17,1,0
SES-2025-000439,,2025-11-24 18:27:37,Desktop,Organic Search,2,39,0,0
SES-2025-000440,1899.0,2025-06-23 13:20:55,Desktop,Paid Search,2,43,0,0
SES-2025-000441,,2025-07-11 15:25:37,Desktop,Paid Social,1,6,1,0
SES-2025-000442,,2025-04-22 17:05:11,Mobile,Direct,2,47,0,0
SES-2025-000443,,2025-07-05 00:49:25,Mobile,Paid Search,1,7,1,0
SES-2025-000444,3589.0,2025-09-09 10:58:09,Mobile,Organic Search,2,45,0,0
SES-2025-000445,7087.0,2025-11-10 13:15:30,Desktop,Direct,3,110,0,0
SES-2025-000446,9312.0,2025-11-20 08:43:20,Mobile,Paid Search,1,14,1,0
SES-2025-000447,2778.0,2025-12-31 05:07:38,Desktop,Paid Search,1,14,1,0
SES-2025-000448,9034.0,2025-06-18 19:04:17,Mobile,Direct,3,87,0,0
SES-2025-000449,,2025-08-20 06:28:23,Desktop,Email,4,165,0,0
SES-2025-000450,3531.0,2025-06-11 23:02:07,Mobile,Paid Search,2,52,0,0
SES-2025-000451,,2025-04-07 04:49:36,Mobile,Direct,3,112,0,0
SES-2025-000452,9135.0,2025-11-05 08:58:46,Mobile,Paid Social,1,3,1,0
SES-2025-000453,6442.0,2025-09-10 00:59:25,Mobile,Paid Social,1,17,1,0
SES-2025-000454,,2025-12-15 16:36:58,Mobile,Paid Search,3,51,0,0
SES-2025-000455,8426.0,2025-12-14 16:28:51,Desktop,Direct,3,114,0,0
SES-2025-000456,,2025-10-13 06:17:00,Desktop,Direct,3,123,0,0
SES-2025-000457,248.0,2025-02-07 21:19:44,Mobile,Direct,2,53,0,0
SES-2025-000458,1177.0,2025-11-17 16:04:36,Desktop,Organic Search,1,16,1,0
SES-2025-000459,5323.0,2025-08-29 01:33:28,Mobile,Paid Social,1,3,1,0
SES-2025-000460,,2025-08-13 20:23:38,Desktop,Paid Social,1,14,1,0
SES-2025-000461,1877.0,2025-05-25 13:42:56,Desktop,Affiliate,3,91,0,0
SES-2025-000462,2088.0,2025-06-16 13:15:38,Mobile,Paid Social,1,16,1,0
SES-2025-000463,7869.0,2025-04-14 05:00:00,Mobile,Email,2,61,0,0
SES-2025-000464,,2025-07-16 00:21:46,Mobile,Email,5,142,0,0
SES-2025-000465,3312.0,2025-11-26 17:37:43,Desktop,Paid Social,1,6,1,0
SES-2025-000466,2400.0,2025-09-28 21:10:31,Mobile,Email,2,26,0,0
SES-2025-000467,4269.0,2025-05-10 13:46:55,Desktop,Paid Social,1,16,1,0
SES-2025-000468,,2025-10-17 04:51:04,Desktop,Direct,2,34,0,0
SES-2025-000469,8795.0,2025-11-08 21:07:59,Tablet,Direct,3,113,0,0
SES-2025-000470,4487.0,2025-10-03 05:56:45,Tablet,Paid Social,3,106,0,0
SES-2025-000471,,2025-05-05 21:38:26,Desktop,Email,3,112,0,0
SES-2025-000472,9767.0,2025-11-24 02:34:26,Desktop,Organic Search,2,33,0,0
SES-2025-000473,5073.0,2025-12-14 16:35:04,Desktop,Email,1,7,1,0
SES-2025-000474,215.0,2025-12-11 15:40:16,Mobile,Direct,3,87,0,0
SES-2025-000475,902.0,2025-08-19 02:17:55,Mobile,Direct,2,40,0,0
SES-2025-000476,3774.0,2025-09-09 17:05:48,Mobile,Organic Search,2,29,0,0
SES-2025-000477,1418.0,2025-08-08 11:22:33,Mobile,Paid Social,3,98,0,0
SES-2025-000478,7105.0,2025-07-12 10:00:11,Desktop,Organic Search,3,105,0,0
SES-2025-000479,7502.0,2025-12-23 18:12:37,Mobile,Organic Search,1,16,1,0
SES-2025-000480,,2025-12-17 06:54:51,Mobile,Paid Social,3,73,0,0
SES-2025-000481,6819.0,2025-10-31 11:53:20,Desktop,Paid Search,1,17,1,0
SES-2025-000482,,2025-08-20 08:59:43,Mobile,Organic Search,1,13,1,0
SES-2025-000483,,2025-04-09 16:33:04,Tablet,Direct,3,105,0,0
SES-2025-000484,,2025-11-17 10:45:51,Mobile,Organic Search,1,11,1,0
SES-2025-000485,,2025-08-09 17:13:14,Mobile,Paid Search,2,51,0,0
SES-2025-000486,8272.0,2025-07-10 01:12:06,Desktop,Paid Social,1,15,1,0
SES-2025-000487,,2025-12-16 01:10:10,Mobile,Affiliate,4,143,0,0
SES-2025-000488,6660.0,2025-12-25 03:23:42,Mobile,Direct,1,15,1,0
SES-2025-000489,7961.0,2025-12-27 12:59:13,Mobile,Paid Search,1,18,1,0
SES-2025-000490,,2025-04-18 20:01:08,Mobile,Direct,2,45,0,0
SES-2025-000491,,2025-08-12 06:32:57,Desktop,Paid Search,3,66,0,0
SES-2025-000492,5319.0,2025-11-20 04:21:26,Mobile,Organic Search,3,96,0,0
SES-2025-000493,,2025-02-06 22:42:02,Mobile,Paid Social,4,142,0,0
SES-2025-000494,5675.0,2025-11-02 00:54:27,Desktop,Paid Social,1,16,1,0
SES-2025-000495,407.0,2025-09-20 19:45:51,Mobile,Email,3,96,0,0
SES-2025-000496,871.0,2025-08-31 06:43:35,Mobile,Paid Search,1,17,1,0
SES-2025-000497,2049.0,2025-11-15 11:19:02,Desktop,Organic Search,3,137,0,0
SES-2025-000498,,2025-08-03 21:36:30,Desktop,Paid Social,4,143,0,0
SES-2025-000499,293.0,2025-12-30 15:51:57,Desktop,Direct,2,37,0,0
SES-2025-000500,,2025-07-20 16:12:06,Mobile,Paid Search,2,61,0,0
SES-2025-000501,,2025-02-15 11:49:24,Desktop,Organic Search,2,68,0,0
SES-2025-000502,4772.0,2025-10-28 03:48:07,Mobile,Direct,3,79,0,0
SES-2025-000503,6865.0,2025-11-02 18:40:14,Desktop,Direct,2,47,0,0
SES-2025-000504,6095.0,2025-05-11 19:42:26,Desktop,Direct,7,172,0,1
SES-2025-000505,5458.0,2025-08-21 01:11:11,Desktop,Email,2,38,0,0
SES-2025-000506,,2025-09-13 13:49:52,Mobile,Direct,3,70,0,0
SES-2025-000507,8313.0,2025-08-23 23:00:01,Mobile,Paid Search,4,157,0,0
SES-2025-000508,5949.0,2025-12-30 01:11:34,Tablet,Paid Social,1,9,1,0
SES-2025-000509,1226.0,2025-09-26 18:21:44,Mobile,Organic Search,2,55,0,0
SES-2025-000510,,2025-12-13 02:53:45,Mobile,Organic Search,3,99,0,0
SES-2025-000511,6330.0,2025-07-02 13:15:29,Desktop,Paid Social,2,65,0,0
SES-2025-000512,7555.0,2025-10-12 04:17:49,Desktop,Paid Search,4,135,0,0
SES-2025-000513,,2025-04-09 18:01:57,Mobile,Paid Search,2,45,0,0
SES-2025-000514,4169.0,2025-08-01 23:40:34,Mobile,Email,2,54,0,0
SES-2025-000515,,2025-03-06 06:09:20,Mobile,Affiliate,2,55,0,0
SES-2025-000516,3321.0,2025-11-21 19:34:23,Desktop,Paid Search,4,77,0,0
SES-2025-000517,4000.0,2025-12-02 04:51:04,Desktop,Paid Social,4,168,0,0
SES-2025-000518,,2025-04-01 05:31:41,Mobile,Organic Search,1,3,1,0
SES-2025-000519,,2025-10-09 07:51:56,Desktop,Organic Search,3,91,0,0
SES-2025-000520,9952.0,2025-11-28 04:20:47,Desktop,Organic Search,1,7,1,0
SES-2025-000521,6669.0,2025-12-25 08:31:22,Mobile,Organic Search,3,137,0,0
SES-2025-000522,8893.0,2025-09-25 19:52:04,Mobile,Email,7,219,0,1
SES-2025-000523,,2025-10-26 06:45:48,Desktop,Paid Search,2,25,0,0
SES-2025-000524,,2025-03-20 23:19:07,Mobile,Paid Search,1,12,1,0
SES-2025-000525,8862.0,2025-10-10 01:36:07,Mobile,Paid Search,3,94,0,0
SES-2025-000526,4039.0,2025-12-23 07:25:59,Desktop,Email,3,117,0,0
SES-2025-000527,4270.0,2025-10-14 00:16:58,Mobile,Paid Search,1,18,1,0
SES-2025-000528,9718.0,2025-10-06 04:37:19,Desktop,Email,4,144,0,0
SES-2025-000529,6294.0,2025-09-24 14:34:35,Mobile,Organic Search,1,9,1,0
SES-2025-000530,,2025-06-23 21:27:21,Mobile,Direct,3,112,0,0
SES-2025-000531,7126.0,2025-08-06 05:31:30,Mobile,Paid Social,1,15,1,0
SES-2025-000532,,2025-02-03 19:24:38,Mobile,Direct,5,172,0,0
SES-2025-000533,775.0,2025-06-20 12:25:55,Mobile,Paid Search,4,117,0,0
SES-2025-000534,5538.0,2025-12-04 12:00:35,Mobile,Affiliate,2,52,0,0
SES-2025-000535,3725.0,2025-12-28 03:08:29,Tablet,Paid Search,1,18,1,0
SES-2025-000536,,2025-11-15 15:22:40,Desktop,Organic Search,2,37,0,0
SES-2025-000537,,2025-07-20 04:31:21,Desktop,Organic Search,2,52,0,0
SES-2025-000538,2773.0,2025-04-26 04:35:01,Mobile,Paid Social,7,192,0,1
SES-2025-000539,8345.0,2025-12-24 14:30:55,Mobile,Direct,3,84,0,0
SES-2025-000540,5830.0,2025-04-28 14:35:29,Desktop,Paid Search,2,63,0,0
SES-2025-000541,3587.0,2025-07-31 11:01:24,Desktop,Organic Search,1,17,1,0
SES-2025-000542,,2025-09-30 19:14:54,Mobile,Paid Search,1,11,1,0
SES-2025-000543,3783.0,2025-12-22 23:33:19,Mobile,Paid Search,1,17,1,0
SES-2025-000544,4328.0,2025-11-01 23:10:53,Desktop,Organic Search,3,109,0,0
SES-2025-000545,2376.0,2025-11-05 23:13:45,Mobile,Organic Search,3,83,0,0
SES-2025-000546,1688.0,2025-12-21 03:17:07,Desktop,Paid Search,4,99,0,0
SES-2025-000547,,2025-08-23 16:26:52,Mobile,Direct,1,12,1,0
SES-2025-000548,256.0,2025-08-08 14:06:41,Mobile,Organic Search,2,62,0,0
SES-2025-000549,6675.0,2025-07-10 17:27:12,Desktop,Direct,3,84,0,0
SES-2025-000550,526.0,2025-12-21 20:41:37,Mobile,Organic Search,2,63,0,0
SES-2025-000551,,2025-11-19 06:39:38,Desktop,Paid Search,2,69,0,0
SES-2025-000552,1153.0,2025-11-16 02:37:40,Desktop,Organic Search,3,73,0,0
SES-2025-000553,,2025-12-28 13:46:49,Mobile,Direct,3,84,0,0
SES-2025-000554,5000.0,2025-12-13 09:00:03,Mobile,Paid Search,2,33,0,0
SES-2025-000555,,2025-07-11 21:02:55,Mobile,Paid Search,1,3,1,0
SES-2025-000556,9344.0,2025-12-31 05:23:34,Mobile,Paid Social,1,17,1,0
SES-2025-000557,,2025-02-18 10:47:00,Desktop,Paid Social,1,4,1,0
SES-2025-000558,,2025-05-06 16:47:39,Desktop,Organic Search,1,8,1,0
SES-2025-000559,4855.0,2025-10-23 22:01:31,Mobile,Paid Social,1,10,1,0
SES-2025-000560,5516.0,2025-12-18 00:10:53,Mobile,Paid Social,1,7,1,0
SES-2025-000561,2247.0,2025-07-02 10:12:16,Desktop,Paid Search,4,128,0,0
SES-2025-000562,3126.0,2025-11-03 13:33:09,Desktop,Organic Search,3,94,0,0
SES-2025-000563,5933.0,2025-07-12 15:10:38,Mobile,Paid Search,1,3,1,0
SES-2025-000564,8688.0,2025-04-07 07:28:14,Mobile,Email,1,6,1,0
SES-2025-000565,6284.0,2025-12-06 00:47:33,Mobile,Direct,4,149,0,0
SES-2025-000566,1788.0,2025-11-23 11:53:59,Mobile,Organic Search,1,8,1,0
SES-2025-000567,,2025-10-23 13:34:11,Mobile,Organic Search,1,9,1,0
SES-2025-000568,,2025-03-22 04:24:29,Mobile,Paid Search,2,65,0,0
SES-2025-000569,,2025-05-25 06:47:40,Mobile,Direct,1,6,1,0
SES-2025-000570,,2025-11-13 03:05:17,Mobile,Organic Search,2,38,0,0
SES-2025-000571,2326.0,2025-05-25 17:51:46,Mobile,Paid Search,3,71,0,0
SES-2025-000572,,2025-11-13 23:34:50,Mobile,Paid Social,2,46,0,0
SES-2025-000573,3958.0,2025-02-13 14:23:42,Mobile,Paid Search,3,57,0,0
SES-2025-000574,4791.0,2025-09-18 00:43:37,Desktop,Affiliate,3,95,0,0
SES-2025-000575,,2025-11-28 22:46:37,Mobile,Organic Search,3,86,0,0
SES-2025-000576,2144.0,2025-12-03 04:57:10,Desktop,Organic Search,3,126,0,0
SES-2025-000577,1176.0,2025-11-28 11:41:08,Desktop,Email,3,94,0,0
SES-2025-000578,3312.0,2025-10-22 20:40:03,Desktop,Direct,3,111,0,0
SES-2025-000579,9030.0,2025-10-07 20:45:07,Mobile,Email,4,126,0,0
SES-2025-000580,,2025-09-24 23:54:19,Mobile,Paid Social,1,16,1,0
SES-2025-000581,,2025-03-08 06:02:33,Mobile,Paid Search,3,61,0,0
SES-2025-000582,7763.0,2025-11-14 21:31:07,Desktop,Direct,5,162,0,0
SES-2025-000583,4879.0,2025-12-12 16:11:29,Mobile,Paid Search,4,157,0,0
SES-2025-000584,5952.0,2025-12-27 05:10:19,Mobile,Paid Search,4,149,0,0
SES-2025-000585,,2025-12-24 08:52:21,Desktop,Paid Social,2,52,0,0
SES-2025-000586,4929.0,2025-11-29 10:59:45,Desktop,Paid Social,3,61,0,0
SES-2025-000587,8623.0,2025-10-20 06:49:45,Desktop,Paid Social,3,85,0,0
SES-2025-000588,9394.0,2025-12-15 05:26:11,Desktop,Affiliate,1,17,1,0
SES-2025-000589,,2025-11-04 14:56:23,Desktop,Organic Search,1,13,1,0
SES-2025-000590,,2025-06-24 00:50:46,Mobile,Paid Social,1,17,1,0
SES-2025-000591,6224.0,2025-12-18 04:44:15,Mobile,Direct,2,27,0,0
SES-2025-000592,5512.0,2025-12-18 20:21:03,Mobile,Organic Search,2,56,0,0
SES-2025-000593,4009.0,2025-02-24 17:21:43,Mobile,Email,4,154,0,0
SES-2025-000594,665.0,2025-12-27 08:37:48,Mobile,Direct,4,131,0,0
SES-2025-000595,2385.0,2025-11-26 18:38:14,Desktop,Paid Social,1,7,1,0
SES-2025-000596,7776.0,2025-12-23 16:06:58,Desktop,Paid Search,1,16,1,0
SES-2025-000597,,2025-07-06 15:09:08,Desktop,Paid Social,3,105,0,0
SES-2025-000598,7334.0,2025-05-21 02:03:05,Mobile,Paid Search,3,79,0,0
SES-2025-000599,4643.0,2025-10-02 03:53:53,Desktop,Organic Search,3,103,0,0
SES-2025-000600,4747.0,2025-10-21 03:30:36,Desktop,Organic Search,1,4,1,0
SES-2025-000601,7697.0,2025-11-05 12:52:17,Mobile,Paid Social,1,9,1,0
SES-2025-000602,5486.0,2025-08-21 13:59:51,Mobile,Paid Search,2,46,0,0
SES-2025-000603,,2025-07-05 11:15:46,Desktop,Email,3,79,0,0
SES-2025-000604,,2025-09-10 13:42:15,Mobile,Paid Search,3,76,0,0
SES-2025-000605,,2025-05-25 04:44:35,Mobile,Direct,1,18,1,0
SES-2025-000606,2323.0,2025-02-16 13:07:05,Mobile,Direct,3,102,0,0
SES-2025-000607,,2025-03-23 18:07:35,Desktop,Paid Social,3,104,0,0
SES-2025-000608,,2025-07-30 12:50:20,Desktop,Paid Social,4,105,0,0
SES-2025-000609,8403.0,2025-10-26 09:17:26,Desktop,Direct,7,188,0,1
SES-2025-000610,8510.0,2025-08-22 00:18:22,Tablet,Organic Search,1,6,1,0
SES-2025-000611,6845.0,2025-11-04 12:01:48,Mobile,Paid Social,2,19,0,0
SES-2025-000612,3265.0,2025-10-24 14:57:22,Mobile,Paid Search,3,97,0,0
SES-2025-000613,3184.0,2025-04-28 06:57:23,Desktop,Paid Search,4,140,0,0
SES-2025-000614,1601.0,2025-08-26 10:20:41,Mobile,Direct,2,29,0,0
SES-2025-000615,211.0,2025-07-25 05:03:38,Desktop,Paid Search,3,87,0,0
SES-2025-000616,,2025-01-28 06:09:45,Mobile,Paid Search,3,91,0,0
SES-2025-000617,4609.0,2025-11-07 08:21:33,Mobile,Email,2,30,0,0
SES-2025-000618,,2025-04-14 23:44:19,Mobile,Organic Search,3,105,0,0
SES-2025-000619,4835.0,2025-09-16 15:44:40,Mobile,Organic Search,1,14,1,0
SES-2025-000620,8469.0,2025-03-24 19:35:51,Mobile,Direct,2,36,0,0
SES-2025-000621,3255.0,2025-11-22 18:53:56,Mobile,Paid Search,1,13,1,0
SES-2025-000622,983.0,2025-12-05 12:33:33,Desktop,Paid Social,1,9,1,0
SES-2025-000623,7020.0,2025-09-23 06:39:43,Mobile,Paid Social,1,6,1,0
SES-2025-000624,,2025-05-15 07:04:34,Mobile,Email,1,8,1,0
SES-2025-000625,5288.0,2025-12-28 13:52:06,Desktop,Paid Social,1,16,1,0
SES-2025-000626,8262.0,2025-11-27 19:16:45,Desktop,Paid Social,4,163,0,0
SES-2025-000627,,2025-08-29 14:30:05,Desktop,Paid Social,2,33,0,0
SES-2025-000628,8998.0,2025-12-20 04:45:52,Mobile,Organic Search,2,43,0,0
SES-2025-000629,8075.0,2025-06-17 09:52:02,Desktop,Organic Search,3,64,0,0
SES-2025-000630,,2025-12-11 02:52:00,Desktop,Paid Social,1,8,1,0
SES-2025-000631,3736.0,2025-11-29 18:36:06,Mobile,Paid Search,3,88,0,0
SES-2025-000632,,2025-05-20 04:39:28,Mobile,Organic Search,4,143,0,0
SES-2025-000633,9148.0,2025-10-18 07:35:56,Mobile,Paid Social,3,97,0,0
